,Measured Depth m,MWD Continuous Inclination dega,MWD Magnetic Toolface dega,Weight on Bit kkgf,Average Hookload kkgf,Bit run number unitless,MWD Shock Risk unitless,Active Tank Volume m3,"Gas, Nor-C4 ppm",Hole Depth (TVD) m,MWD Collar RPM rpm,Average Standpipe Pressure kPa,Corr. Drilling Exponent unitless,Mud Temperature In degC,"Gas, C3 ppm",MWD Total Shocks unitless,MWD Shock Peak m/s2,Average Surface Torque kN.m,MWD Turbine RPM rpm,NRPM_RT unitless,MWD Continuous Azimuth dega,RHX_RT unitless,"Gas, Nor-C5 ppm",Mud Density Out g/cm3,MWD DNI Temperature degC,Total Bit Revolutions unitless,MWD Gamma Ray (API BH corrected) gAPI,"Gas, C2 ppm",Extrapolated Hole TVD m,"Gas, Iso-C4 ppm",Rate of Penetration (5ft avg) m/h,Bit Drill Distance m,AJAM_MWD unitless,Mud Density In g/cm3,Mud Flow In L/min,Lag Depth (TVD) m,RGX_RT unitless,H2S Average ppm,Mud Temperature Out degC,"Gas, Iso-C5 ppm",Mud Flow Out % %,MWD Stick-Slip PKtoPK RPM rpm,Bit Drill Time h,Rate of Penetration m/h,Average Rotary Speed rpm,"Gas, C1 ppm",Pass Name unitless,Gas %,nameWellbore,name,ARC Gamma Ray (BH corrected) gAPI,IMP/ARC Phase-Shift Resistivity 16-in. at 2 MHz ohm.m,ARC Shock Level unitless,GYRO_STAT1 unitless,Gyro Temperature degC,ARC Annular Pressure kPa,ARC Equivalent Circulating Density g/cm3,MWD Gravity Toolface dega,Gyro Continuous Inclination dega,Gyro Inertial ToolFace dega,GYRO_STAT2 unitless,IMP/ARC Attenuation Resistivity 40-in. at 2 MHz ohm.m,Annular Temperature degC,IMP/ARC Phase-Shift Resistivity 40-in. at 2 MHz ohm.m
112,126.34,,,,,,,,,,,,,,,,,,,,,,,,,0,,,126.3396,,255.593088,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
113,126.492,,,,,,,,,,,,,,,,,,,,,,,,,0,,,126.488952,,264.182352,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
114,126.644,,,,,,,,,,,,,,,,,,,,,,,,,0,,,126.641352,,264.069576,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
115,126.797,,,,,,,,,,,,,,,,,,,,,,,,,0,,,126.799848,,261.646416,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
116,126.949,,,,,,,,,,,,,,,,,,,,,,,,,0,,,126.9492,,237.872016,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
117,127.102,,,,,,,,,,,,,,,,,,,,,,,,,0,,,127.098552,,139.564872,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
118,127.254,,,,,,,,,,,,,,,,,,,,,,,,,0,,,127.250952,,131.527296,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
119,127.406,,,,,,,,,,,,,,,,,,,,,,,,,0,,,127.409448,,127.522224,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
120,127.559,,,,,,,,,,,,,,,,,,,,,,,,,0,,,127.5588,,123.79452,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
121,127.711,,,,,,,,,,,,,,,,,,,,,,,,,0,,,127.7112,,121.773696,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
122,127.864,,,,,,,,,,,,,,,,,,,,,,,,,0,,,127.860552,,121.75236,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
123,128.016,,,,,,,,,,,,,,,,,,,,,,,,,0,,,128.019048,,123.07824,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
124,128.168,,,,,,,,,,,,,,,,,,,,,,,,,0,,,128.171448,,124.440696,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
125,128.321,,,,,,,,,,,,,,,,,,,,,,,,,0,,,128.3208,,125.772672,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
126,128.473,,,,,,,,,,,,,,,,,,,,,,,,,0,,,128.470152,,133.069584,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
127,128.626,,,,,,,,,,,,,,,,,,,,,,,,,0,,,128.628648,,221.485968,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
128,128.778,,,,,,,,,,,,,,,,,,,,,,,,,0,,,128.781048,,245.400576,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
129,128.93,,,,,,,,,,,,,,,,,,,,,,,,,0,,,128.9304,,260.616192,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
130,129.083,,,,,,,,,,,,,,,,,,,,,,,,,0,,,129.079752,,277.35276,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
131,129.235,,,,,,,,,,,,,,,,,,,,,,,,,0,,,129.241296,,288.069528,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
132,129.388,,,,,,,,,,,,,,,,,,,,,,,,,0,,,129.390648,,290.709096,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
133,129.54,,,,,,,,,,,,,,,,,,,,,,,,,0,,,129.54,,286.030416,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
134,129.692,,,,,,,,,,,,,,,,,,,,,,,,,0,,,129.689352,,282.080208,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
135,129.845,,,,,,,,,,,,,,,,,,,,,,,,,0,,,129.838704,,278.398224,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
136,129.997,,,,,,,,,,,,,,,,,,,,,,,,,0,,,130.000248,,274.307808,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
137,130.15,,,,,,,,,,,,,,,,,,,,,,,,,0,,,130.1496,,271.567656,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
138,130.302,,,,,,,,,,,,,,,,,,,,,,,,,0,,,130.298952,,271.543272,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
139,130.454,,,,,,,,,,,,,,,,,,,,,,,,,0,,,130.451352,,271.47012,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
140,130.607,,,,,,,,,,,,,,,,,,,,,,,,,0,,,130.609848,,272.067528,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
141,130.759,,,,,,,,,,,,,,,,,,,,,,,,,0,,,130.7592,,272.152872,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
142,130.912,,,,,,,,,,,,,,,,,,,,,,,,,0,,,130.908552,,272.00352,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
143,131.064,,,,,,,,,,,,,,,,,,,,,,,,,0,,,131.060952,,272.271744,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
144,131.216,,,,,,,,,,,,,,,,,,,,,,,,,0,,,131.219448,,272.1864,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
145,131.369,,,,,,,,,,,,,,,,,,,,,,,,,0,,,131.3688,,271.918176,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
146,131.521,,,,,,,,,,,,,,,,,,,,,,,,,0,,,131.5212,,272.073624,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
147,131.674,,,,,,,,,,,,,,,,,,,,,,,,,0,,,131.670552,,271.969992,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
148,131.826,,,,,,,,,,,,,,,,,,,,,,,,,0,,,131.829048,,271.8054,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
149,131.978,,,,,,,,,,,,,,,,,,,,,,,,,0,,,131.981448,,271.98828,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
150,132.131,,,,,,,,,,,,,,,,,,,,,,,,,0,,,132.1308,,271.71396,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
151,132.283,,,,,,,,,,,,,,,,,,,,,,,,,0,,,132.280152,,271.659096,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
152,132.436,,,,,,,,,,,,,,,,,,,,,,,,,0,,,132.438648,,271.784064,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
153,132.588,,,,,,,,,,,,,,,,,,,,,,,,,0,,,132.591048,,271.680432,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
154,132.74,,,,,,,,,,,,,,,,,,,,,,,,,0,,,132.7404,,271.60728,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
155,132.893,,,,,,,,,,,,,,,,,,,,,,,,,0,,,132.889752,,271.74444,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
156,133.045,,,,,,,,,,,,,,,,,,,,,,,,,0,,,133.051296,,271.793208,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
157,133.198,,,,,,,,,,,,,,,,,,,,,,,,,0,,,133.200648,,272.055336,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
158,133.35,,,,,,,,,,,,,,,,,,,,,,,,,0,,,133.35,,272.168112,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
159,133.502,,,,,,,,,,,,,,,,,,,,,,,,,0,,,133.499352,,272.021808,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
160,133.655,,,,,,,,,,,,,,,,,,,,,,,,,0,,,133.648704,,272.226024,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
161,133.807,,,,,,,,,,,,,,,,,,,,,,,,,0,,,133.810248,,272.1864,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
162,133.96,,,,,,,,,,,,,,,,,,,,,,,,,0,,,133.9596,,272.134584,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
163,134.112,,,,,,,,,,,,,,,,,,,,,,,,,0,,,134.108952,,272.23212,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
164,134.264,,,,,,,,,,,,,,,,,,,,,,,,,0,,,134.261352,,272.192496,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
165,134.417,,,,,,,,,,,,,,,,,,,,,,,,,0,,,134.419848,,271.89684,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
166,134.569,,,,,,,,,,,,,,,,,,,,,,,,,0,,,134.5692,,271.8054,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
167,134.722,,,,,,,,,,,,,,,,,,,,,,,,,0,,,134.718552,,271.430496,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
168,134.874,,,,,,,,,,,,,,,,,,,,,,,,,0,,,134.870952,,271.4244,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
169,135.026,,,,,,,,,,,,,,,,,,,,,,,,,0,,,135.029448,,271.521936,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
170,135.179,,,,,,,,,,,,,,,,,,,,,,,,,0,,,135.1788,,271.326864,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
171,135.331,,,,,,,,,,,,,,,,,,,,,,,,,0,,,135.3312,,271.253712,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
172,135.484,,,,,,,,,,,,,,,,,,,,,,,,,0,,,135.480552,,271.299432,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
173,135.636,,,,,,,,,,,,,,,,,,,,,,,,,0,,,135.639048,,268.312392,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
174,135.788,,,,,,,,,,,,,,,,,,,,,,,,,0,,,135.791448,,258.86664,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
175,135.941,,,,,,,,,,,,,,,,,,,,,,,,,0,,,135.9408,,251.548392,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
176,136.093,,,,,,,,,,,,,,,,,,,,,,,,,0,,,136.090152,,244.278912,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
177,136.246,,,,,,,,,,,,,,,,,,,,,,,,,0,,,136.248648,,137.0076,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
178,136.398,,,,,,,,,,,,,,,,,,,,,,,,,0,,,136.401048,,134.864856,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
179,136.55,,,,,,,,,,,,,,,,,,,,,,,,,0,,,136.5504,,135.142224,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
180,136.703,,,,,,,,,,,,,,,,,,,,,,,,,0,,,136.699752,,136.788144,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
181,136.855,,,,,,,,,,,,,,,,,,,,,,,,,0,,,136.861296,,138.446256,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
182,137.008,,,,,,,,,,,,,,,,,,,,,,,,,0,,,137.010648,,96.975168,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
183,137.16,,,,,,,,,,,,,,,,,,,,,,,,,0,,,137.16,,92.442792,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
184,137.312,,,,,,,,,,,,,,,,,,,,,,,,,0,,,137.309352,,41.550336,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
185,137.465,,,,,,,,,,,,,,,,,,,,,,,,,0,,,137.458704,,41.038272,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
186,137.617,,,,,,,,,,,,,,,,,,,,,,,,,0,,,137.620248,,40.669464,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
187,137.77,,,,,,,,,,,,,,,,,,,,,,,,,0,,,137.7696,,46.29912,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
188,137.922,,,,,,,,,,,,,,,,,,,,,,,,,0,,,137.918952,,46.076616,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
189,138.074,,,,,,,,,,,,,,,,,,,,,,,,,0,,,138.071352,,45.585888,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
190,138.227,,,,,,,,,,,,,,,,,,,,,,,,,0,,,138.229848,,44.958,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
191,138.379,,,,,,,,,,,,,,,,,,,,,,,,,0,,,138.3792,,44.345352,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
192,138.532,,,,,,,,,,,,,,,,,,,,,,,,,0,,,138.528552,,50.904648,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
193,138.684,,,,,,,,,,,,,,,,,,,,,,,,,0,,,138.680952,,51.86172,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
194,138.836,,,,,,,,,,,,,,,,,,,,,,,,,0,,,138.839448,,164.524944,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
195,138.989,,,,,,,,,,,,,,,,,,,,,,,,,0,,,138.9888,,171.123864,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
196,139.141,,,,,,,,,,,,,,,,,,,,,,,,,0,,,139.1412,,176.022,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
197,139.294,,,,,,,,,,,,,,,,,,,,,,,,,0,,,139.290552,,177.771552,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
198,139.446,,,,,,,,,,,,,,,,,,,,,,,,,0,,,139.449048,,179.822856,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
199,139.598,,,,,,,,,,,,,,,,,,,,,,,,,0,,,139.601448,,181.727856,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
200,139.751,,,,,,,,,,,,,,,,,,,,,,,,,0,,,139.7508,,183.35244,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
201,139.903,,,,,,,,,,,,,,,,,,,,,,,,,0,,,139.900152,,107.71632,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
202,140.056,,,,,,,,,,,,,,,,,,,,,,,,,0,,,140.058648,,88.050624,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
203,140.208,,,,,,,,,,,,,,,,,,,,,,,,,0,,,140.211048,,87.879936,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
204,140.36,,,,,,,,,,,,,,,,,,,,,,,,,0,,,140.3604,,87.651336,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
205,140.513,,,,,,,,,,,,,,,,,,,,,,,,,0,,,140.509752,,87.434928,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
206,140.665,,,,,,,,,,,,,,,,,,,,,,,,,0,,,140.671296,,87.337392,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
207,140.818,,,,,,,,,,,,,,,,,,,,,,,,,0,,,140.820648,,87.18804,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
208,140.97,,,,,,,,,,,,,,,,,,,,,,,,,0,,,140.97,,86.877144,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
209,141.122,,,,,,,,,,,,,,,,,,,,,,,,,0,,,141.119352,,86.633304,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
210,141.275,,,,,,,,,,,,,,,,,,,,,,,,,0,,,141.268704,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
211,141.427,,,,,,,,,,,,,,,,,,,,,,,,,0,,,141.430248,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
212,141.58,,,,,,,,,,,,,,,,,,,,,,,,,0,,,141.5796,,81.802224,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
213,141.732,,,,,,,,,,,,,,,,,,,,,,,,,0,,,141.728952,,84.005928,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
214,141.884,,,,,,,,,,,,,,,,,,,,,,,,,0,,,141.881352,,86.142576,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
215,142.037,,,,,,,,,,,,,,,,,,,,,,,,,0,,,142.039848,,85.813392,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
216,142.189,,,,,,,,,,,,,,,,,,,,,,,,,0,,,142.1892,,21.832824,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
